ensembl_gene_id,total_exon_length
ENSG00000273188,678
ENSG00000273253,709
ENSG00000073169,2354
ENSG00000272836,477
ENSG00000273137,638
ENSG00000128159,7667
ENSG00000100429,4941
ENSG00000188130,9397
ENSG00000185386,3311
ENSG00000196576,7216
ENSG00000268427,166
ENSG00000205593,5918
ENSG00000227484,529
ENSG00000100239,5319
ENSG00000242463,284
ENSG00000238604,100
ENSG00000100241,9404
ENSG00000128165,4274
ENSG00000100253,1786
ENSG00000100258,3060
ENSG00000025770,3139
ENSG00000130489,1357
ENSG00000272821,854
ENSG00000025708,3314
ENSG00000177989,2297
ENSG00000272666,601
ENSG00000273272,361
ENSG00000226738,155
ENSG00000130487,2989
ENSG00000217442,472
ENSG00000205560,4466
ENSG00000254413,4994
ENSG00000100288,3013
ENSG00000205559,576
ENSG00000272940,447
ENSG00000008735,6093
ENSG00000100299,2930
ENSG00000212569,97
ENSG00000251322,7490
ENSG00000206841,103
ENSG00000225929,2028
ENSG00000100312,2053
ENSG00000254499,282
ENSG00000213683,766
ENSG00000184319,4244
ENSG00000079974,5859
ENSG00000223587,588
ENSG00000224918,397
ENSG00000224318,878
ENSG00000134121,11810
ENSG00000252017,103
ENSG00000231660,608
ENSG00000234661,1145
ENSG00000224957,4069
ENSG00000238075,525
ENSG00000224239,495
ENSG00000235158,3697
ENSG00000244169,293
ENSG00000134115,5564
ENSG00000232563,275
ENSG00000184423,468
ENSG00000214074,404
ENSG00000214073,474
ENSG00000225044,355
ENSG00000223040,278
ENSG00000144619,9096
ENSG00000227588,423
ENSG00000230398,480
ENSG00000225310,344
ENSG00000237990,1636
ENSG00000091181,3362
ENSG00000253049,102
ENSG00000072756,5505
ENSG00000113851,7154
ENSG00000271870,493
ENSG00000223727,1326
ENSG00000223036,122
ENSG00000144455,6931
ENSG00000175928,4260
ENSG00000229241,2314
ENSG00000170364,3563
ENSG00000234325,380
ENSG00000231249,856
ENSG00000150995,12835
ENSG00000235947,1462
ENSG00000235978,1241
ENSG00000239126,103
ENSG00000235831,2713
ENSG00000134107,3833
ENSG00000230182,368
ENSG00000224082,2106
ENSG00000207283,101
ENSG00000237566,234
ENSG00000134108,3567
ENSG00000233912,668
ENSG00000268509,755
ENSG00000134109,6744
ENSG00000265180,78
ENSG00000241227,295
ENSG00000230944,583
ENSG00000229642,464
ENSG00000226022,296
ENSG00000232958,239
ENSG00000189229,3011
ENSG00000226258,2959
ENSG00000223719,430
ENSG00000196277,8182
ENSG00000236152,306
ENSG00000237665,518
ENSG00000236202,503
ENSG00000270207,1007
ENSG00000227110,6444
ENSG00000266293,84
ENSG00000228351,560
ENSG00000253081,119
ENSG00000231401,935
ENSG00000071282,2570
ENSG00000237697,2093
ENSG00000224884,559
ENSG00000125046,6251
ENSG00000215160,1016
ENSG00000265330,76
ENSG00000264097,68
ENSG00000266275,79
ENSG00000265169,87
ENSG00000182533,1952
ENSG00000180914,4510
ENSG00000266778,96
ENSG00000070950,6968
ENSG00000199815,137
ENSG00000196220,18830
ENSG00000224808,426
ENSG00000228723,1393
ENSG00000227929,564
ENSG00000235830,375
ENSG00000254485,1642
ENSG00000214041,881
ENSG00000206573,6683
ENSG00000134077,5354
ENSG00000168137,10775
ENSG00000266001,93
ENSG00000269975,1208
ENSG00000156959,1888
ENSG00000235338,1030
ENSG00000163719,5997
ENSG00000144550,2311
ENSG00000156983,5461
ENSG00000114026,8724
ENSG00000134072,2708
ENSG00000171148,4224
ENSG00000241553,3600
ENSG00000250151,2751
ENSG00000214021,10386
ENSG00000269886,335
ENSG00000156990,5344
ENSG00000187288,1881
ENSG00000171135,1797
ENSG00000163701,4659
ENSG00000163702,4525
ENSG00000212327,102
ENSG00000163703,3768
ENSG00000269894,552
ENSG00000163704,3935
ENSG00000230082,610
ENSG00000269982,3822
ENSG00000125037,4259
ENSG00000180385,3706
ENSG00000232901,293
ENSG00000206567,2528
ENSG00000186162,2996
ENSG00000144554,8332
ENSG00000201182,103
ENSG00000229217,314
ENSG00000163705,1886
ENSG00000254999,1230
ENSG00000238642,103
ENSG00000134086,4209
ENSG00000238345,97
ENSG00000134070,3470
ENSG00000222348,107
ENSG00000157014,5563
ENSG00000272410,2968
ENSG00000231177,1327
ENSG00000157017,2056
ENSG00000240288,1708
ENSG00000157020,5436
ENSG00000157087,10136
ENSG00000264534,56
ENSG00000216135,73
ENSG00000239167,62
ENSG00000236999,470
ENSG00000224771,505
ENSG00000226567,2956
ENSG00000230599,450
ENSG00000132164,6686
ENSG00000157103,4888
ENSG00000232287,581
ENSG00000196639,5540
ENSG00000213964,326
ENSG00000197548,8804
ENSG00000226621,257
ENSG00000235240,173
ENSG00000270531,267
ENSG00000144560,6678
ENSG00000271716,578
ENSG00000272483,595
ENSG00000244030,450
ENSG00000144559,5913
ENSG00000230342,1386
ENSG00000224263,299
ENSG00000225275,280
ENSG00000231897,625
ENSG00000251038,348
ENSG00000263988,295
ENSG00000157152,5693
ENSG00000226642,1165
ENSG00000265870,83
ENSG00000157150,1645
ENSG00000233026,343
ENSG00000236062,659
ENSG00000132170,4032
ENSG00000225026,271
ENSG00000154743,5655
ENSG00000251777,81
ENSG00000200114,118
ENSG00000251774,101
ENSG00000225526,1821
ENSG00000075975,2840
ENSG00000132155,7829
ENSG00000239140,100
ENSG00000233252,184
ENSG00000088726,3548
ENSG00000213943,1278
ENSG00000144712,5461
ENSG00000272263,509
ENSG00000144713,3717
ENSG00000207496,138
ENSG00000250939,201
ENSG00000232746,632
ENSG00000144711,6864
ENSG00000231362,155
ENSG00000132182,8139
ENSG00000238138,104
ENSG00000223398,465
ENSG00000244502,513
ENSG00000163517,5259
ENSG00000163520,4975
ENSG00000224514,1013
ENSG00000265457,90
ENSG00000238827,71
ENSG00000154764,4572
ENSG00000233121,965
ENSG00000250439,3869
ENSG00000180438,3616
ENSG00000224752,764
ENSG00000163528,1764
ENSG00000170876,3559
ENSG00000268279,898
ENSG00000228242,1066
ENSG00000154767,4782
ENSG00000170860,3811
ENSG00000255021,611
ENSG00000251576,2281
ENSG00000199609,109
ENSG00000131389,8244
ENSG00000144596,11685
ENSG00000207163,106
ENSG00000234123,1940
ENSG00000235629,444
ENSG00000154781,3522
ENSG00000131379,3474
ENSG00000230172,1145
ENSG00000260902,3827
ENSG00000154783,7847
ENSG00000225733,5122
ENSG00000177463,5877
ENSG00000131368,5377
ENSG00000131381,7902
ENSG00000228874,360
ENSG00000221424,147
ENSG00000227578,777
ENSG00000230524,4562
ENSG00000131375,5575
ENSG00000252085,93
ENSG00000224660,5729
ENSG00000131370,4144
ENSG00000238891,102
ENSG00000201162,106
ENSG00000226427,272
ENSG00000206562,5698
ENSG00000144597,4684
ENSG00000206926,106
ENSG00000249786,3819
ENSG00000206561,4332
ENSG00000263573,69
ENSG00000241064,280
ENSG00000131373,3017
ENSG00000169814,3695
ENSG00000206560,11245
ENSG00000264354,73
ENSG00000270409,1218
ENSG00000263740,293
ENSG00000207815,78
ENSG00000224728,1524
ENSG00000131386,5664
ENSG00000255701,531
ENSG00000154813,3558
ENSG00000154814,6043
ENSG00000270739,1089
ENSG00000131378,4755
ENSG00000271964,548
ENSG00000272498,563
ENSG00000272529,549
ENSG00000269391,443
ENSG00000233570,1362
ENSG00000092345,3617
ENSG00000264034,97
ENSG00000229271,408
ENSG00000224039,1457
ENSG00000154822,5143
ENSG00000264818,64
ENSG00000226441,309
ENSG00000252976,72
ENSG00000131374,11227
ENSG00000231780,305
ENSG00000227309,360
ENSG00000271841,62
ENSG00000233133,175
ENSG00000213383,869
ENSG00000214286,714
ENSG00000226238,456
ENSG00000182568,13387
ENSG00000272477,955
ENSG00000228956,7323
ENSG00000236570,1226
ENSG00000251761,106
ENSG00000183960,6214
ENSG00000271898,83
ENSG00000163576,4146
ENSG00000232953,1925
ENSG00000144566,3778
ENSG00000183977,2518
ENSG00000201545,122
ENSG00000230697,395
ENSG00000229468,154
ENSG00000114166,5615
ENSG00000266745,76
ENSG00000129810,3814
ENSG00000237485,849
ENSG00000252442,92
ENSG00000199577,105
ENSG00000231304,2036
ENSG00000261734,2313
ENSG00000206807,112
ENSG00000221659,78
ENSG00000252306,84
ENSG00000236380,957
ENSG00000272511,1722
ENSG00000151789,7397
ENSG00000225542,702
ENSG00000221384,99
ENSG00000223351,642
ENSG00000132967,1110
ENSG00000234723,415
ENSG00000271235,603
ENSG00000226183,642
ENSG00000231915,1759
ENSG00000215016,452
ENSG00000233153,530
ENSG00000182247,3263
ENSG00000206728,103
ENSG00000228171,248
ENSG00000221506,69
ENSG00000265645,81
ENSG00000252562,98
ENSG00000212269,103
ENSG00000238672,93
ENSG00000223791,776
ENSG00000170142,3063
ENSG00000231395,517
ENSG00000197885,3462
ENSG00000174748,6526
ENSG00000174738,5810
ENSG00000224074,3442
ENSG00000242109,848
ENSG00000151090,8693
ENSG00000229756,359
ENSG00000224822,1752
ENSG00000228791,3187
ENSG00000272554,807
ENSG00000265028,73
ENSG00000233544,625
ENSG00000237838,578
ENSG00000244404,300
ENSG00000201713,119
ENSG00000077092,3686
ENSG00000213877,485
ENSG00000201962,108
ENSG00000229421,338
ENSG00000272166,63
ENSG00000077097,5927
ENSG00000264219,66
ENSG00000238225,227
ENSG00000151092,8312
ENSG00000213872,408
ENSG00000213871,745
ENSG00000263385,51
ENSG00000151093,2479
ENSG00000230891,926
ENSG00000234158,700
ENSG00000237603,555
ENSG00000230465,957
ENSG00000225386,450
ENSG00000179796,3264
ENSG00000234165,580
ENSG00000221438,139
ENSG00000163491,9544
ENSG00000224237,202
ENSG00000207251,103
ENSG00000221573,92
ENSG00000033867,9536
ENSG00000264625,296
ENSG00000227523,310
ENSG00000230807,370
ENSG00000201033,161
ENSG00000232167,41
ENSG00000238912,101
ENSG00000223968,254
ENSG00000213846,744
ENSG00000271943,461
ENSG00000232766,439
ENSG00000272282,1095
ENSG00000163508,3654
ENSG00000225548,929
ENSG00000229243,2831
ENSG00000235493,847
ENSG00000187118,10527
ENSG00000163512,6336
ENSG00000206559,2881
ENSG00000234048,481
ENSG00000230480,348
ENSG00000228214,2293
ENSG00000238470,94
ENSG00000215004,1203
ENSG00000235904,611
ENSG00000144642,10333
ENSG00000216169,84
ENSG00000226216,370
ENSG00000203506,1156
ENSG00000227795,173
ENSG00000235593,551
ENSG00000203652,1594
ENSG00000264178,67
ENSG00000266546,73
ENSG00000199927,214
ENSG00000227260,434
ENSG00000227549,515
ENSG00000163513,4696
ENSG00000224618,374
ENSG00000261468,1915
ENSG00000144644,7314
ENSG00000265376,83
ENSG00000213854,899
ENSG00000222983,132
ENSG00000230111,399
ENSG00000238727,94
ENSG00000227339,2784
ENSG00000163527,4993
ENSG00000144645,11951
ENSG00000232490,2295
ENSG00000223965,1384
ENSG00000197385,3260
ENSG00000235670,482
ENSG00000201701,127
ENSG00000252398,106
ENSG00000251590,830
ENSG00000152642,4793
ENSG00000236732,470
ENSG00000238646,104
ENSG00000237433,880
ENSG00000261572,1890
ENSG00000170293,1170
ENSG00000270377,171
ENSG00000234737,1290
ENSG00000207857,91
ENSG00000153551,3745
ENSG00000091317,4409
ENSG00000213849,370
ENSG00000264135,94
ENSG00000144635,6120
ENSG00000226955,340
ENSG00000231552,999
ENSG00000237676,332
ENSG00000182973,5269
ENSG00000251224,464
ENSG00000213842,991
ENSG00000227337,470
ENSG00000206557,8681
ENSG00000183813,3093
ENSG00000170266,4339
ENSG00000223899,947
ENSG00000235424,287
ENSG00000188167,3964
ENSG00000263587,296
ENSG00000170275,6687
ENSG00000272149,303
ENSG00000173705,5000
ENSG00000230119,95
ENSG00000153558,7641
ENSG00000153560,9744
ENSG00000252700,61
ENSG00000202175,115
ENSG00000163539,15216
ENSG00000238008,223
ENSG00000228112,354
ENSG00000227707,332
ENSG00000271324,501
ENSG00000271643,1262
ENSG00000271020,532
ENSG00000170248,9011
ENSG00000226320,1123
ENSG00000236452,553
ENSG00000227498,571
ENSG00000235534,1213
ENSG00000228767,1444
ENSG00000212442,106
ENSG00000172995,10059
ENSG00000230830,540
ENSG00000207625,83
ENSG00000226489,332
ENSG00000236158,681
ENSG00000144681,4382
ENSG00000231382,1442
ENSG00000201315,329
ENSG00000163673,5400
ENSG00000230067,2177
ENSG00000168016,11157
ENSG00000234073,545
ENSG00000210181,125
ENSG00000272334,555
ENSG00000236165,524
ENSG00000271835,441
ENSG00000178567,7438
ENSG00000272127,916
ENSG00000076242,3724
ENSG00000224858,494
ENSG00000093167,10638
ENSG00000206645,101
ENSG00000225558,444
ENSG00000199594,103
ENSG00000224080,446
ENSG00000271993,627
ENSG00000231449,462
ENSG00000238929,103
ENSG00000271653,1209
ENSG00000270194,2388
ENSG00000176354,2381
ENSG00000144674,10693
ENSG00000230409,938
ENSG00000222208,117
ENSG00000198590,3065
ENSG00000144668,8249
ENSG00000239105,62
ENSG00000235257,6007
ENSG00000235482,790
ENSG00000236411,524
ENSG00000144677,5783
ENSG00000199075,76
ENSG00000136059,6459
ENSG00000187091,4301
ENSG00000200579,101
ENSG00000008226,8304
ENSG00000231668,636
ENSG00000060971,7093
ENSG00000201965,102
ENSG00000172936,3985
ENSG00000172939,6056
ENSG00000172940,2545
ENSG00000237982,484
ENSG00000144671,3649
ENSG00000199514,106
ENSG00000230123,572
ENSG00000093217,5322
ENSG00000229589,2515
ENSG00000114739,15734
ENSG00000157036,5209
ENSG00000207512,101
ENSG00000230683,382
ENSG00000232439,523
ENSG00000183873,9986
ENSG00000185313,6391
ENSG00000222719,98
ENSG00000231243,405
ENSG00000168356,7679
ENSG00000215941,75
ENSG00000206708,106
ENSG00000114742,7461
ENSG00000114745,6248
ENSG00000168026,7692
ENSG00000144655,3208
ENSG00000168334,6465
ENSG00000215034,479
ENSG00000168329,3650
ENSG00000270367,1935
ENSG00000179934,1485
ENSG00000228168,960
ENSG00000238267,474
ENSG00000223668,1377
ENSG00000144659,2143
ENSG00000168028,3931
ENSG00000206760,150
ENSG00000202363,152
ENSG00000264724,85
ENSG00000168314,9226
ENSG00000230757,772
ENSG00000170011,5851
ENSG00000201570,141
ENSG00000265327,297
ENSG00000202517,133
ENSG00000114784,1909
ENSG00000223797,2955
ENSG00000230274,564
ENSG00000168032,3352
ENSG00000188846,2404
ENSG00000272452,2121
ENSG00000177873,4507
ENSG00000199906,112
ENSG00000177842,3451
ENSG00000172888,6874
ENSG00000234067,893
ENSG00000226845,1287
ENSG00000226302,715
ENSG00000229072,272
ENSG00000234287,254
ENSG00000231873,497
ENSG00000233096,668
ENSG00000233919,606
ENSG00000168036,6584
ENSG00000168038,6533
ENSG00000221337,81
ENSG00000252409,165
ENSG00000222942,304
ENSG00000223513,244
ENSG00000251986,97
ENSG00000212145,142
ENSG00000234270,318
ENSG00000235339,713
ENSG00000182606,10971
ENSG00000229339,513
ENSG00000234562,725
ENSG00000222872,125
ENSG00000187094,2079
ENSG00000231280,1690
ENSG00000229572,1779
ENSG00000157093,1007
ENSG00000239181,92
ENSG00000235787,239
ENSG00000114812,7360
ENSG00000232354,2729
ENSG00000093183,8141
ENSG00000008324,1297
ENSG00000114857,17336
ENSG00000230084,780
ENSG00000114853,5501
ENSG00000240203,299
ENSG00000157119,2511
ENSG00000010282,2878
ENSG00000244607,4943
ENSG00000230970,1170
ENSG00000173811,2160
ENSG00000181061,1933
ENSG00000225611,895
ENSG00000144648,5454
ENSG00000235288,486
ENSG00000273328,3927
ENSG00000273291,1644
ENSG00000240747,2935
ENSG00000180432,4415
ENSG00000236459,945
ENSG00000182983,6757
ENSG00000206552,2132
ENSG00000144649,4405
ENSG00000232375,330
ENSG00000144647,2665
ENSG00000227245,507
ENSG00000222331,130
ENSG00000163788,6971
ENSG00000241939,302
ENSG00000271941,720
ENSG00000234617,747
ENSG00000160746,5262
ENSG00000251811,119
ENSG00000223916,513
ENSG00000011198,3160
ENSG00000235886,408
ENSG00000271192,547
ENSG00000272121,1068
ENSG00000252980,99
ENSG00000207954,98
ENSG00000261786,5066
ENSG00000173769,5314
ENSG00000271937,611
ENSG00000179152,8372
ENSG00000225873,730
ENSG00000185219,10922
ENSG00000178917,4223
ENSG00000264774,85
ENSG00000214825,1061
ENSG00000196345,4041
ENSG00000236869,453
ENSG00000273303,472
ENSG00000144792,6508
ENSG00000214820,1088
ENSG00000186448,6757
ENSG00000233509,621
ENSG00000169981,2659
ENSG00000272077,1952
ENSG00000235805,1575
ENSG00000196653,3269
ENSG00000186446,3906
ENSG00000163807,5253
ENSG00000163808,5247
ENSG00000238958,90
ENSG00000169964,3104
ENSG00000207783,93
ENSG00000163810,5428
ENSG00000235845,567
ENSG00000163812,7596
ENSG00000227123,500
ENSG00000075914,4430
ENSG00000163815,1100
ENSG00000252410,114
ENSG00000163814,6497
ENSG00000224094,401
ENSG00000249992,1812
ENSG00000178550,859
ENSG00000202268,210
ENSG00000011376,5368
ENSG00000232455,571
ENSG00000144791,12662
ENSG00000251927,72
ENSG00000230530,1648
ENSG00000211456,7331
ENSG00000244357,293
ENSG00000163817,6638
ENSG00000163818,7186
ENSG00000236930,473
ENSG00000173585,2803
ENSG00000201635,111
ENSG00000163820,8871
ENSG00000172215,3766
ENSG00000173578,5400
ENSG00000226933,860
ENSG00000229515,1319
ENSG00000183625,3641
ENSG00000163823,2729
ENSG00000236736,1331
ENSG00000121807,3729
ENSG00000223552,652
ENSG00000160791,3880
ENSG00000121797,3059
ENSG00000012223,4223
ENSG00000163825,1319
ENSG00000163827,5612
ENSG00000264306,51
ENSG00000268324,2290
ENSG00000241186,5002
ENSG00000256354,424
ENSG00000251967,80
ENSG00000178038,9036
ENSG00000181585,1820
ENSG00000206549,2949
ENSG00000261603,978
ENSG00000188086,3118
ENSG00000238013,267
ENSG00000226074,1141
ENSG00000178055,1851
ENSG00000160808,1352
ENSG00000160801,2736
ENSG00000268537,67
ENSG00000160799,4746
ENSG00000160796,9769
ENSG00000236409,687
ENSG00000181555,9994
ENSG00000251938,71
ENSG00000227398,4891
ENSG00000088727,5843
ENSG00000239128,103
ENSG00000114648,7053
ENSG00000260236,1910
ENSG00000076201,5958
ENSG00000114650,6257
ENSG00000238350,99
ENSG00000163832,3303
ENSG00000271161,566
ENSG00000272110,99
ENSG00000266443,86
ENSG00000244732,293
ENSG00000114646,4361
ENSG00000173473,7614
ENSG00000214773,1426
ENSG00000235695,308
ENSG00000266457,100
ENSG00000132153,7707
ENSG00000221585,74
ENSG00000047849,14877
ENSG00000199591,106
ENSG00000224895,754
ENSG00000270285,223
ENSG00000265078,302
ENSG00000236768,546
ENSG00000164045,4101
ENSG00000235627,241
ENSG00000253056,61
ENSG00000231884,179
ENSG00000265483,52
ENSG00000164047,741
ENSG00000164048,5513
ENSG00000229759,588
ENSG00000199476,107
ENSG00000228638,582
ENSG00000172113,4710
ENSG00000229453,435
ENSG00000252466,99
ENSG00000164049,3473
ENSG00000265053,296
ENSG00000164050,9762
ENSG00000164051,2405
ENSG00000232112,1137
ENSG00000244380,1048
ENSG00000164053,3403
ENSG00000213689,2195
ENSG00000164054,4577
ENSG00000264209,93
ENSG00000114268,6130
ENSG00000145040,1479
ENSG00000114270,10958
ENSG00000211535,75
ENSG00000010256,3225
ENSG00000183396,660
ENSG00000225697,6361
ENSG00000008300,13856
ENSG00000263898,86
ENSG00000228350,193
ENSG00000213672,3621
ENSG00000271973,278
ENSG00000068745,5607
ENSG00000114302,6632
ENSG00000224424,3915
ENSG00000178537,1967
ENSG00000221883,1597
ENSG00000177479,7993
ENSG00000235236,657
ENSG00000223343,780
ENSG00000273211,478
ENSG00000178467,7635
ENSG00000178252,5297
ENSG00000178149,3679
ENSG00000199032,86
ENSG00000178057,2431
ENSG00000207605,91
ENSG00000178035,2764
ENSG00000272434,390
ENSG00000198218,5487
ENSG00000241461,297
ENSG00000172053,4558
ENSG00000172046,5702
ENSG00000172037,6840
ENSG00000270441,1785
ENSG00000177352,1779
ENSG00000185909,2151
ENSG00000236980,879
ENSG00000173421,4343
ENSG00000270538,135
ENSG00000225399,1226
ENSG00000188315,4810
ENSG00000199546,107
ENSG00000264633,66
ENSG00000114316,6632
ENSG00000233276,1424
ENSG00000067560,2572
ENSG00000235908,515
ENSG00000145022,2744
ENSG00000145020,4556
ENSG00000145029,2924
ENSG00000235261,709
ENSG00000201301,113
ENSG00000173402,6901
ENSG00000226913,2600
ENSG00000164061,16213
ENSG00000235120,459
ENSG00000164062,4652
ENSG00000173531,5078
ENSG00000259970,421
ENSG00000164068,7425
ENSG00000176020,6073
ENSG00000173540,6737
ENSG00000176095,5191
ENSG00000239576,173
ENSG00000244730,329
ENSG00000187492,3145
ENSG00000185614,1038
ENSG00000182179,4527
ENSG00000263506,108
ENSG00000263651,99
ENSG00000183763,3247
ENSG00000164076,3893
ENSG00000264706,274
ENSG00000234667,4633
ENSG00000164078,5228
ENSG00000230698,542
ENSG00000228008,918
ENSG00000164077,4518
ENSG00000004534,7271
ENSG00000003756,10343
ENSG00000235016,2945
ENSG00000001617,4806
ENSG00000207922,93
ENSG00000114349,2744
ENSG00000188338,3445
ENSG00000114353,7637
ENSG00000213600,357
ENSG00000230454,2623
ENSG00000232352,336
ENSG00000012171,5755
ENSG00000179564,1490
ENSG00000214706,3705
ENSG00000186792,2024
ENSG00000243477,2185
ENSG00000114378,3126
ENSG00000068001,4542
ENSG00000114383,2401
ENSG00000068028,3670
ENSG00000235058,248
ENSG00000004838,4000
ENSG00000114388,3675
ENSG00000114395,2072
ENSG00000272104,404
ENSG00000126062,2195
ENSG00000007402,6279
ENSG00000271858,1197
ENSG00000202322,118
ENSG00000088543,3234
ENSG00000114735,8185
ENSG00000114737,5110
ENSG00000114738,3897
ENSG00000273356,2059
ENSG00000272543,83
ENSG00000088538,8702
ENSG00000228337,240
ENSG00000213587,469
ENSG00000235278,1307
ENSG00000240959,732
ENSG00000145050,2107
ENSG00000179837,6599
ENSG00000145041,6658
ENSG00000270692,483
ENSG00000164080,11904
ENSG00000221015,124
ENSG00000164081,5680
ENSG00000201595,117
ENSG00000164082,7090
ENSG00000214686,429
ENSG00000224792,1171
ENSG00000229972,2099
ENSG00000184345,625
ENSG00000241789,246
ENSG00000235455,1997
ENSG00000214681,510
ENSG00000173389,740
ENSG00000114767,1563
ENSG00000041880,2918
ENSG00000180929,2179
ENSG00000090097,3671
ENSG00000272762,532
ENSG00000254782,543
ENSG00000114779,3155
ENSG00000248487,2302
ENSG00000114786,2148
ENSG00000243989,3751
ENSG00000162244,1909
ENSG00000164086,5645
ENSG00000256097,491
